,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
28575,59.0,7.0,114.0,130730.0,71100.0,11.0,711.0,183.86779184247536,1.1251758087201125,8.0,63.0
28576,59.0,7.0,115.0,130730.0,64800.0,11.0,648.0,201.74382716049385,1.2345679012345678,8.0,64.0
28577,59.0,7.0,116.0,130730.0,64800.0,11.0,648.0,201.74382716049385,1.2345679012345678,8.0,65.0
28578,59.0,7.0,117.0,130730.0,55800.0,11.0,558.0,234.28315412186382,1.4336917562724014,8.0,66.0
28579,59.0,7.0,118.0,130730.0,55800.0,11.0,558.0,234.28315412186382,1.4336917562724014,8.0,67.0
28580,59.0,7.0,119.0,130730.0,55800.0,11.0,558.0,234.28315412186382,1.4336917562724014,8.0,68.0
28581,59.0,7.0,120.0,130730.0,48700.0,11.0,487.0,268.4394250513347,1.6427104722792611,8.0,69.0
28582,59.0,7.0,121.0,130730.0,48700.0,11.0,487.0,268.4394250513347,1.6427104722792611,8.0,70.0
28583,59.0,7.0,122.0,110290.0,48300.0,11.0,483.0,228.34368530020703,1.4492753623188406,7.0,71.0
28584,59.0,7.0,123.0,110290.0,48300.0,11.0,483.0,228.34368530020703,1.4492753623188406,7.0,72.0
28585,59.0,7.0,124.0,84260.0,43200.0,11.0,432.0,195.0462962962963,1.6203703703703702,7.0,73.0
28586,59.0,7.0,125.0,84260.0,43200.0,11.0,432.0,195.0462962962963,1.6203703703703702,7.0,74.0
28587,59.0,7.0,126.0,84260.0,43200.0,11.0,432.0,195.0462962962963,1.6203703703703702,7.0,75.0
28588,59.0,7.0,127.0,63820.0,37300.0,11.0,373.0,171.09919571045575,1.6085790884718498,6.0,76.0
28589,59.0,7.0,128.0,63820.0,37300.0,11.0,373.0,171.09919571045575,1.6085790884718498,6.0,77.0
28590,59.0,7.0,129.0,63820.0,36000.0,11.0,360.0,177.27777777777774,1.6666666666666667,6.0,78.0
28591,59.0,7.0,130.0,63820.0,36000.0,11.0,360.0,177.27777777777774,1.6666666666666667,6.0,79.0
28592,59.0,7.0,131.0,63820.0,29800.0,11.0,298.0,214.1610738255034,2.013422818791946,6.0,80.0
28593,59.0,7.0,132.0,63820.0,29800.0,11.0,298.0,214.1610738255034,2.013422818791946,6.0,81.0
28594,59.0,7.0,133.0,63820.0,29800.0,11.0,298.0,214.1610738255034,2.013422818791946,6.0,82.0
28595,59.0,7.0,134.0,110290.0,28200.0,11.0,282.0,391.0992907801418,2.4822695035460995,7.0,83.0
28596,59.0,7.0,135.0,110290.0,28200.0,11.0,282.0,391.0992907801418,2.4822695035460995,7.0,84.0
28597,59.0,7.0,136.0,63820.0,28400.0,11.0,284.0,224.71830985915489,2.112676056338028,6.0,85.0
28598,59.0,7.0,137.0,63820.0,28400.0,11.0,284.0,224.71830985915489,2.112676056338028,6.0,86.0
28599,59.0,7.0,138.0,63820.0,28400.0,11.0,284.0,224.71830985915489,2.112676056338028,6.0,87.0
28600,59.0,7.0,139.0,63820.0,25700.0,11.0,257.0,248.32684824902725,2.3346303501945527,6.0,88.0
28601,59.0,7.0,140.0,63820.0,25700.0,11.0,257.0,248.32684824902725,2.3346303501945527,6.0,89.0
28602,59.0,7.0,141.0,63820.0,23000.0,11.0,230.0,277.47826086956525,2.608695652173913,6.0,90.0
28603,59.0,7.0,142.0,63820.0,23000.0,11.0,230.0,277.47826086956525,2.608695652173913,6.0,91.0
28604,59.0,7.0,143.0,56380.0,21200.0,11.0,212.0,265.9433962264151,2.358490566037736,5.0,92.0
28643,59.0,8.0,83.0,194930.0,173300.0,11.0,1733.0,112.48124639353722,0.6347374495095209,11.0,32.0
28644,59.0,8.0,84.0,194930.0,172900.0,11.0,1729.0,112.74146905725851,0.6362058993637941,11.0,33.0
28645,59.0,8.0,85.0,194930.0,172900.0,11.0,1729.0,112.74146905725851,0.6362058993637941,11.0,34.0
28646,59.0,8.0,86.0,194930.0,166300.0,11.0,1663.0,117.21587492483464,0.661455201443175,11.0,35.0
28647,59.0,8.0,87.0,194930.0,166300.0,11.0,1663.0,117.21587492483464,0.661455201443175,11.0,36.0
28648,59.0,8.0,88.0,194930.0,166300.0,11.0,1663.0,117.21587492483464,0.661455201443175,11.0,37.0
28649,59.0,8.0,89.0,194930.0,147900.0,11.0,1479.0,131.79851250845164,0.7437457741717377,11.0,38.0
28650,59.0,8.0,90.0,194930.0,147900.0,11.0,1479.0,131.79851250845164,0.7437457741717377,11.0,39.0
28651,59.0,8.0,91.0,194930.0,142000.0,11.0,1420.0,137.27464788732397,0.7746478873239436,11.0,40.0
28652,59.0,8.0,92.0,194930.0,142000.0,11.0,1420.0,137.27464788732397,0.7746478873239436,11.0,41.0
28653,59.0,8.0,93.0,136430.0,117600.0,11.0,1176.0,116.01190476190477,0.7653061224489796,9.0,42.0
28654,59.0,8.0,94.0,136430.0,117600.0,11.0,1176.0,116.01190476190477,0.7653061224489796,9.0,43.0
28655,59.0,8.0,95.0,136430.0,117600.0,11.0,1176.0,116.01190476190477,0.7653061224489796,9.0,44.0
28656,59.0,8.0,96.0,136430.0,111400.0,11.0,1114.0,122.46858168761221,0.807899461400359,9.0,45.0
28657,59.0,8.0,97.0,136430.0,111400.0,11.0,1114.0,122.46858168761221,0.807899461400359,9.0,46.0
28658,59.0,8.0,98.0,136430.0,105200.0,11.0,1052.0,129.68631178707224,0.8555133079847909,9.0,47.0
28659,59.0,8.0,99.0,136430.0,105200.0,11.0,1052.0,129.68631178707224,0.8555133079847909,9.0,48.0
28660,59.0,8.0,100.0,132550.0,98700.0,11.0,987.0,134.29584599797366,0.9118541033434651,9.0,49.0
28661,59.0,8.0,101.0,132550.0,98700.0,11.0,987.0,134.29584599797366,0.9118541033434651,9.0,50.0
28662,59.0,8.0,102.0,132550.0,98700.0,11.0,987.0,134.29584599797366,0.9118541033434651,9.0,51.0
28663,59.0,8.0,103.0,130730.0,92100.0,11.0,921.0,141.94353963083606,0.8686210640608035,8.0,52.0
28664,59.0,8.0,104.0,130730.0,92100.0,11.0,921.0,141.94353963083606,0.8686210640608035,8.0,53.0
28665,59.0,8.0,105.0,130730.0,87200.0,11.0,872.0,149.91972477064218,0.9174311926605504,8.0,54.0
28666,59.0,8.0,106.0,130730.0,87200.0,11.0,872.0,149.91972477064218,0.9174311926605504,8.0,55.0
28667,59.0,8.0,107.0,130730.0,87200.0,11.0,872.0,149.91972477064218,0.9174311926605504,8.0,56.0
28668,59.0,8.0,108.0,130730.0,83300.0,11.0,833.0,156.9387755102041,0.9603841536614646,8.0,57.0
28669,59.0,8.0,109.0,130730.0,83300.0,11.0,833.0,156.9387755102041,0.9603841536614646,8.0,58.0
28670,59.0,8.0,110.0,130730.0,76000.0,11.0,760.0,172.01315789473682,1.0526315789473684,8.0,59.0
28671,59.0,8.0,111.0,130730.0,76000.0,11.0,760.0,172.01315789473682,1.0526315789473684,8.0,60.0
28672,59.0,8.0,112.0,130730.0,72500.0,11.0,725.0,180.31724137931042,1.1034482758620692,8.0,61.0
28673,59.0,8.0,113.0,130730.0,72500.0,11.0,725.0,180.31724137931042,1.1034482758620692,8.0,62.0
28674,59.0,8.0,114.0,130730.0,72500.0,11.0,725.0,180.31724137931042,1.1034482758620692,8.0,63.0
28675,59.0,8.0,115.0,130730.0,64400.0,11.0,644.0,202.99689440993785,1.2422360248447204,8.0,64.0
28676,59.0,8.0,116.0,130730.0,64400.0,11.0,644.0,202.99689440993785,1.2422360248447204,8.0,65.0
28677,59.0,8.0,117.0,130730.0,62700.0,11.0,627.0,208.50079744816586,1.2759170653907497,8.0,66.0
28678,59.0,8.0,118.0,130730.0,62700.0,11.0,627.0,208.50079744816586,1.2759170653907497,8.0,67.0
28679,59.0,8.0,119.0,130730.0,62700.0,11.0,627.0,208.50079744816586,1.2759170653907497,8.0,68.0
28680,59.0,8.0,120.0,130730.0,49500.0,11.0,495.0,264.1010101010101,1.616161616161616,8.0,69.0
28681,59.0,8.0,121.0,130730.0,49500.0,11.0,495.0,264.1010101010101,1.616161616161616,8.0,70.0
28682,59.0,8.0,122.0,110290.0,51000.0,11.0,510.0,216.2549019607843,1.3725490196078431,7.0,71.0
28683,59.0,8.0,123.0,110290.0,51000.0,11.0,510.0,216.2549019607843,1.3725490196078431,7.0,72.0
28684,59.0,8.0,124.0,130730.0,43500.0,11.0,435.0,300.5287356321839,1.839080459770115,8.0,73.0
28685,59.0,8.0,125.0,130730.0,43500.0,11.0,435.0,300.5287356321839,1.839080459770115,8.0,74.0
28686,59.0,8.0,126.0,130730.0,43500.0,11.0,435.0,300.5287356321839,1.839080459770115,8.0,75.0
28687,59.0,8.0,127.0,84260.0,41500.0,11.0,415.0,203.0361445783133,1.686746987951807,7.0,76.0
28688,59.0,8.0,128.0,84260.0,41500.0,11.0,415.0,203.0361445783133,1.686746987951807,7.0,77.0
28689,59.0,8.0,129.0,63820.0,37900.0,11.0,379.0,168.39050131926118,1.58311345646438,6.0,78.0
28690,59.0,8.0,130.0,63820.0,37900.0,11.0,379.0,168.39050131926118,1.58311345646438,6.0,79.0
28691,59.0,8.0,131.0,110290.0,32100.0,11.0,321.0,343.58255451713393,2.1806853582554515,7.0,80.0
28692,59.0,8.0,132.0,110290.0,32100.0,11.0,321.0,343.58255451713393,2.1806853582554515,7.0,81.0
28693,59.0,8.0,133.0,110290.0,32100.0,11.0,321.0,343.58255451713393,2.1806853582554515,7.0,82.0
28694,59.0,8.0,134.0,110290.0,28700.0,11.0,287.0,384.28571428571433,2.4390243902439024,7.0,83.0
28695,59.0,8.0,135.0,110290.0,28700.0,11.0,287.0,384.28571428571433,2.4390243902439024,7.0,84.0
28696,59.0,8.0,136.0,110290.0,30800.0,11.0,308.0,358.0844155844156,2.272727272727273,7.0,85.0
28697,59.0,8.0,137.0,110290.0,30800.0,11.0,308.0,358.0844155844156,2.272727272727273,7.0,86.0
28698,59.0,8.0,138.0,110290.0,30800.0,11.0,308.0,358.0844155844156,2.272727272727273,7.0,87.0
28699,59.0,8.0,139.0,63820.0,26400.0,11.0,264.0,241.74242424242425,2.272727272727273,6.0,88.0
28700,59.0,8.0,140.0,63820.0,26400.0,11.0,264.0,241.74242424242425,2.272727272727273,6.0,89.0
28701,59.0,8.0,141.0,63820.0,26200.0,11.0,262.0,243.587786259542,2.2900763358778624,6.0,90.0
28702,59.0,8.0,142.0,63820.0,26200.0,11.0,262.0,243.587786259542,2.2900763358778624,6.0,91.0
28703,59.0,8.0,143.0,63820.0,22900.0,11.0,229.0,278.6899563318777,2.6200873362445414,6.0,92.0
28704,59.0,8.0,144.0,63820.0,22900.0,11.0,229.0,278.6899563318777,2.6200873362445414,6.0,93.0
28705,59.0,8.0,145.0,63820.0,22900.0,11.0,229.0,278.6899563318777,2.6200873362445414,6.0,94.0
28706,59.0,8.0,146.0,46570.0,21400.0,11.0,214.0,217.6168224299065,2.336448598130841,5.0,95.0
28707,59.0,8.0,147.0,46570.0,21400.0,11.0,214.0,217.6168224299065,2.336448598130841,5.0,96.0
31255,65.0,4.0,121.0,36420.0,29000.0,18.0,290.0,125.58620689655173,2.0689655172413794,6.0,70.0
31257,65.0,4.0,123.0,28580.0,24400.0,18.0,244.0,117.13114754098362,1.639344262295082,4.0,72.0
31258,65.0,4.0,124.0,33240.0,24600.0,18.0,246.0,135.1219512195122,2.032520325203252,5.0,73.0
31259,65.0,4.0,125.0,28580.0,22100.0,18.0,221.0,129.3212669683258,1.809954751131222,4.0,74.0
31260,65.0,4.0,126.0,33240.0,21100.0,18.0,211.0,157.5355450236967,2.3696682464454977,5.0,75.0
31261,65.0,4.0,127.0,28580.0,20300.0,18.0,203.0,140.78817733990147,1.9704433497536944,4.0,76.0
31262,65.0,4.0,128.0,28580.0,20600.0,18.0,206.0,138.7378640776699,1.9417475728155336,4.0,77.0
31358,65.0,5.0,125.0,36380.0,29800.0,18.0,298.0,122.0805369127517,2.013422818791946,6.0,74.0
31359,65.0,5.0,126.0,39560.0,32800.0,18.0,328.0,120.60975609756098,2.1341463414634148,7.0,75.0
31360,65.0,5.0,127.0,36380.0,30100.0,18.0,301.0,120.86378737541528,1.9933554817275747,6.0,76.0
31361,65.0,5.0,128.0,31720.0,28400.0,18.0,284.0,111.69014084507045,1.7605633802816902,5.0,77.0
31362,65.0,5.0,129.0,33240.0,25700.0,18.0,257.0,129.3385214007782,1.9455252918287935,5.0,78.0
31363,65.0,5.0,130.0,28580.0,19700.0,18.0,197.0,145.0761421319797,2.0304568527918785,4.0,79.0
31364,65.0,5.0,131.0,28580.0,21400.0,18.0,214.0,133.5514018691589,1.8691588785046729,4.0,80.0
31365,65.0,5.0,132.0,33240.0,21500.0,18.0,215.0,154.60465116279067,2.3255813953488373,5.0,81.0
31366,65.0,5.0,133.0,33240.0,22000.0,18.0,220.0,151.0909090909091,2.272727272727273,5.0,82.0
31368,65.0,5.0,135.0,28580.0,16600.0,18.0,166.0,172.16867469879517,2.409638554216868,4.0,84.0
31463,65.0,6.0,131.0,36380.0,28300.0,18.0,283.0,128.55123674911658,2.120141342756184,6.0,80.0
31464,65.0,6.0,132.0,36380.0,27100.0,18.0,271.0,134.24354243542436,2.2140221402214015,6.0,81.0
31465,65.0,6.0,133.0,36380.0,30000.0,18.0,300.0,121.26666666666664,2.0,6.0,82.0
31466,65.0,6.0,134.0,33240.0,26000.0,18.0,260.0,127.84615384615385,1.9230769230769231,5.0,83.0
31467,65.0,6.0,135.0,31720.0,25700.0,18.0,257.0,123.42412451361868,1.9455252918287935,5.0,84.0
31468,65.0,6.0,136.0,33240.0,21800.0,18.0,218.0,152.47706422018348,2.2935779816513757,5.0,85.0
31469,65.0,6.0,137.0,28580.0,20300.0,18.0,203.0,140.78817733990147,1.9704433497536944,4.0,86.0
31470,65.0,6.0,138.0,28580.0,21000.0,18.0,210.0,136.0952380952381,1.9047619047619049,4.0,87.0
31471,65.0,6.0,139.0,28580.0,16900.0,18.0,169.0,169.11242603550298,2.366863905325444,4.0,88.0
31472,65.0,6.0,140.0,28580.0,17300.0,18.0,173.0,165.2023121387283,2.312138728323699,4.0,89.0
31473,65.0,6.0,141.0,28580.0,14500.0,18.0,145.0,197.1034482758621,2.7586206896551726,4.0,90.0
31474,65.0,6.0,142.0,28580.0,12700.0,18.0,127.0,225.03937007874015,3.149606299212598,4.0,91.0
31475,65.0,6.0,143.0,28580.0,14800.0,18.0,148.0,193.1081081081081,2.702702702702702,4.0,92.0
31476,65.0,6.0,144.0,28580.0,14000.0,18.0,140.0,204.14285714285717,2.8571428571428568,4.0,93.0
31567,65.0,7.0,136.0,36380.0,28800.0,18.0,288.0,126.31944444444444,2.083333333333333,6.0,85.0
31568,65.0,7.0,137.0,36380.0,28100.0,18.0,281.0,129.4661921708185,2.1352313167259793,6.0,86.0
31569,65.0,7.0,138.0,33240.0,25700.0,18.0,257.0,129.3385214007782,1.9455252918287935,5.0,87.0
31570,65.0,7.0,139.0,31720.0,23500.0,18.0,235.0,134.9787234042553,2.127659574468085,5.0,88.0
31571,65.0,7.0,140.0,31720.0,23800.0,18.0,238.0,133.27731092436974,2.100840336134454,5.0,89.0
31572,65.0,7.0,141.0,28580.0,20500.0,18.0,205.0,139.41463414634146,1.951219512195122,4.0,90.0
31573,65.0,7.0,142.0,28580.0,18400.0,18.0,184.0,155.32608695652175,2.1739130434782608,4.0,91.0
31574,65.0,7.0,143.0,28580.0,19600.0,18.0,196.0,145.81632653061226,2.0408163265306123,4.0,92.0
31575,65.0,7.0,144.0,28580.0,19000.0,18.0,190.0,150.4210526315789,2.1052631578947367,4.0,93.0
31671,65.0,8.0,141.0,31720.0,26200.0,18.0,262.0,121.06870229007632,1.9083969465648856,5.0,90.0
31672,65.0,8.0,142.0,31720.0,24900.0,18.0,249.0,127.3895582329317,2.0080321285140563,5.0,91.0
32228,67.0,4.0,104.0,107030.0,92400.0,14.0,924.0,115.83333333333334,0.9740259740259741,9.0,53.0
32229,67.0,4.0,105.0,107030.0,92400.0,14.0,924.0,115.83333333333334,0.9740259740259741,9.0,54.0
32230,67.0,4.0,106.0,107030.0,81400.0,14.0,814.0,131.48648648648648,1.1056511056511056,9.0,55.0
32231,67.0,4.0,107.0,83610.0,67900.0,14.0,679.0,123.13696612665686,1.0309278350515465,7.0,56.0
32232,67.0,4.0,108.0,83610.0,64900.0,14.0,649.0,128.82896764252695,1.078582434514638,7.0,57.0
32238,67.0,4.0,114.0,49610.0,39500.0,14.0,395.0,125.59493670886074,1.2658227848101269,5.0,63.0
32239,67.0,4.0,115.0,68330.0,37000.0,14.0,370.0,184.6756756756757,1.6216216216216215,6.0,64.0
32240,67.0,4.0,116.0,49640.0,31200.0,14.0,312.0,159.1025641025641,1.6025641025641024,5.0,65.0
32241,67.0,4.0,117.0,49640.0,31200.0,14.0,312.0,159.1025641025641,1.6025641025641024,5.0,66.0
32325,67.0,5.0,102.0,182010.0,123200.0,14.0,1232.0,147.7353896103896,0.9740259740259741,12.0,51.0
32326,67.0,5.0,103.0,133620.0,118400.0,14.0,1184.0,112.85472972972971,0.8445945945945946,10.0,52.0
32327,67.0,5.0,104.0,107030.0,96700.0,14.0,967.0,110.68252326783869,0.9307135470527405,9.0,53.0
32328,67.0,5.0,105.0,107030.0,96700.0,14.0,967.0,110.68252326783869,0.9307135470527405,9.0,54.0
32329,67.0,5.0,106.0,107030.0,88400.0,14.0,884.0,121.07466063348416,1.0180995475113122,9.0,55.0
32330,67.0,5.0,107.0,99790.0,80300.0,14.0,803.0,124.27148194271484,1.1207970112079702,9.0,56.0
32331,67.0,5.0,108.0,83610.0,72500.0,14.0,725.0,115.32413793103449,0.9655172413793104,7.0,57.0
32332,67.0,5.0,109.0,83610.0,72500.0,14.0,725.0,115.32413793103449,0.9655172413793104,7.0,58.0
32333,67.0,5.0,110.0,87750.0,63800.0,14.0,638.0,137.53918495297805,1.2539184952978055,8.0,59.0
32334,67.0,5.0,111.0,83610.0,54800.0,14.0,548.0,152.5729927007299,1.2773722627737227,7.0,60.0
32335,67.0,5.0,112.0,83610.0,55000.0,14.0,550.0,152.01818181818183,1.2727272727272727,7.0,61.0
32336,67.0,5.0,113.0,83610.0,55000.0,14.0,550.0,152.01818181818183,1.2727272727272727,7.0,62.0
32337,67.0,5.0,114.0,87750.0,47200.0,14.0,472.0,185.91101694915253,1.6949152542372878,8.0,63.0
32338,67.0,5.0,115.0,83610.0,42900.0,14.0,429.0,194.89510489510488,1.6317016317016315,7.0,64.0
32339,67.0,5.0,116.0,64920.0,41500.0,14.0,415.0,156.43373493975903,1.4457831325301205,6.0,65.0
32340,67.0,5.0,117.0,64920.0,41500.0,14.0,415.0,156.43373493975903,1.4457831325301205,6.0,66.0
32341,67.0,5.0,118.0,68330.0,38600.0,14.0,386.0,177.02072538860102,1.5544041450777202,6.0,67.0
32342,67.0,5.0,119.0,49640.0,36700.0,14.0,367.0,135.25885558583107,1.3623978201634876,5.0,68.0
32343,67.0,5.0,120.0,49610.0,31700.0,14.0,317.0,156.49842271293375,1.5772870662460567,5.0,69.0
32344,67.0,5.0,121.0,49610.0,31700.0,14.0,317.0,156.49842271293375,1.5772870662460567,5.0,70.0
32346,67.0,5.0,123.0,49640.0,26900.0,14.0,269.0,184.53531598513007,1.858736059479554,5.0,72.0
32347,67.0,5.0,124.0,31360.0,24100.0,14.0,241.0,130.1244813278008,1.2448132780082988,3.0,73.0
32348,67.0,5.0,125.0,34330.0,23200.0,14.0,232.0,147.97413793103448,1.7241379310344829,4.0,74.0
32349,67.0,5.0,126.0,34330.0,23200.0,14.0,232.0,147.97413793103448,1.7241379310344829,4.0,75.0
32350,67.0,5.0,127.0,34330.0,18100.0,14.0,181.0,189.66850828729287,2.2099447513812147,4.0,76.0
32351,67.0,5.0,128.0,31360.0,13900.0,14.0,139.0,225.61151079136692,2.1582733812949644,3.0,77.0
32352,67.0,5.0,129.0,31360.0,14600.0,14.0,146.0,214.79452054794518,2.054794520547945,3.0,78.0
32353,67.0,5.0,130.0,31360.0,14600.0,14.0,146.0,214.79452054794518,2.054794520547945,3.0,79.0
32354,67.0,5.0,131.0,31360.0,12600.0,14.0,126.0,248.88888888888889,2.380952380952381,3.0,80.0
32355,67.0,5.0,132.0,34330.0,12300.0,14.0,123.0,279.1056910569106,3.252032520325204,4.0,81.0
32424,67.0,6.0,102.0,182010.0,126100.0,14.0,1261.0,144.33782712133228,0.9516256938937352,12.0,51.0
32425,67.0,6.0,103.0,145660.0,119700.0,14.0,1197.0,121.687552213868,0.9189640768588136,11.0,52.0
32426,67.0,6.0,104.0,119070.0,100400.0,14.0,1004.0,118.59561752988049,0.99601593625498,10.0,53.0
32427,67.0,6.0,105.0,119070.0,100400.0,14.0,1004.0,118.59561752988049,0.99601593625498,10.0,54.0
32428,67.0,6.0,106.0,119070.0,91600.0,14.0,916.0,129.9890829694323,1.0917030567685588,10.0,55.0
32429,67.0,6.0,107.0,99790.0,85400.0,14.0,854.0,116.85011709601874,1.053864168618267,9.0,56.0
32432,67.0,6.0,110.0,87750.0,68000.0,14.0,680.0,129.04411764705884,1.1764705882352942,8.0,59.0
32433,67.0,6.0,111.0,87750.0,62300.0,14.0,623.0,140.85072231139645,1.2841091492776886,8.0,60.0
32434,67.0,6.0,112.0,87750.0,62100.0,14.0,621.0,141.30434782608697,1.288244766505636,8.0,61.0
32435,67.0,6.0,113.0,87750.0,62100.0,14.0,621.0,141.30434782608697,1.288244766505636,8.0,62.0
32436,67.0,6.0,114.0,83610.0,56800.0,14.0,568.0,147.20070422535213,1.2323943661971828,7.0,63.0
32437,67.0,6.0,115.0,83610.0,52000.0,14.0,520.0,160.78846153846158,1.3461538461538465,7.0,64.0
32438,67.0,6.0,116.0,64920.0,49300.0,14.0,493.0,131.68356997971605,1.2170385395537524,6.0,65.0
32439,67.0,6.0,117.0,64920.0,49300.0,14.0,493.0,131.68356997971605,1.2170385395537524,6.0,66.0
32440,67.0,6.0,118.0,83610.0,48400.0,14.0,484.0,172.74793388429748,1.4462809917355373,7.0,67.0
32441,67.0,6.0,119.0,64920.0,44800.0,14.0,448.0,144.91071428571433,1.3392857142857142,6.0,68.0
32442,67.0,6.0,120.0,83610.0,39300.0,14.0,393.0,212.74809160305344,1.7811704834605595,7.0,69.0
32443,67.0,6.0,121.0,83610.0,39300.0,14.0,393.0,212.74809160305344,1.7811704834605595,7.0,70.0
32444,67.0,6.0,122.0,64920.0,39500.0,14.0,395.0,164.35443037974684,1.5189873417721518,6.0,71.0
32445,67.0,6.0,123.0,49640.0,36100.0,14.0,361.0,137.50692520775624,1.3850415512465373,5.0,72.0
32446,67.0,6.0,124.0,34330.0,29500.0,14.0,295.0,116.3728813559322,1.3559322033898304,4.0,73.0
32447,67.0,6.0,125.0,49610.0,30400.0,14.0,304.0,163.19078947368422,1.6447368421052633,5.0,74.0
32448,67.0,6.0,126.0,49610.0,30400.0,14.0,304.0,163.19078947368422,1.6447368421052633,5.0,75.0
32449,67.0,6.0,127.0,49610.0,24200.0,14.0,242.0,205.0,2.066115702479339,5.0,76.0
32450,67.0,6.0,128.0,34330.0,20000.0,14.0,200.0,171.64999999999995,2.0,4.0,77.0
32451,67.0,6.0,129.0,31360.0,20800.0,14.0,208.0,150.76923076923075,1.4423076923076923,3.0,78.0
32452,67.0,6.0,130.0,31360.0,20800.0,14.0,208.0,150.76923076923075,1.4423076923076923,3.0,79.0
32453,67.0,6.0,131.0,34330.0,20300.0,14.0,203.0,169.11330049261085,1.9704433497536944,4.0,80.0
32454,67.0,6.0,132.0,34330.0,18500.0,14.0,185.0,185.56756756756755,2.1621621621621623,4.0,81.0
32455,67.0,6.0,133.0,31360.0,15900.0,14.0,159.0,197.2327044025157,1.8867924528301887,3.0,82.0
32456,67.0,6.0,134.0,31360.0,15900.0,14.0,159.0,197.2327044025157,1.8867924528301887,3.0,83.0
32525,67.0,7.0,104.0,119070.0,102900.0,14.0,1029.0,115.71428571428572,0.9718172983479106,10.0,53.0
32526,67.0,7.0,105.0,119070.0,102900.0,14.0,1029.0,115.71428571428572,0.9718172983479106,10.0,54.0
32533,67.0,7.0,112.0,87750.0,68700.0,14.0,687.0,127.72925764192141,1.1644832605531297,8.0,61.0
32534,67.0,7.0,113.0,87750.0,68700.0,14.0,687.0,127.72925764192141,1.1644832605531297,8.0,62.0
32535,67.0,7.0,114.0,87750.0,60400.0,14.0,604.0,145.28145695364242,1.3245033112582782,8.0,63.0
32536,67.0,7.0,115.0,83610.0,55500.0,14.0,555.0,150.64864864864862,1.2612612612612613,7.0,64.0
32537,67.0,7.0,116.0,83610.0,55200.0,14.0,552.0,151.46739130434784,1.2681159420289856,7.0,65.0
32538,67.0,7.0,117.0,83610.0,55200.0,14.0,552.0,151.46739130434784,1.2681159420289856,7.0,66.0
32539,67.0,7.0,118.0,83610.0,51600.0,14.0,516.0,162.03488372093022,1.3565891472868217,7.0,67.0
32540,67.0,7.0,119.0,83610.0,49500.0,14.0,495.0,168.9090909090909,1.414141414141414,7.0,68.0
32541,67.0,7.0,120.0,83610.0,47800.0,14.0,478.0,174.91631799163181,1.4644351464435146,7.0,69.0
32542,67.0,7.0,121.0,83610.0,47800.0,14.0,478.0,174.91631799163181,1.4644351464435146,7.0,70.0
32543,67.0,7.0,122.0,83610.0,46400.0,14.0,464.0,180.1939655172414,1.5086206896551724,7.0,71.0
32544,67.0,7.0,123.0,64920.0,40800.0,14.0,408.0,159.1176470588235,1.4705882352941175,6.0,72.0
32545,67.0,7.0,124.0,49640.0,36800.0,14.0,368.0,134.8913043478261,1.358695652173913,5.0,73.0
32546,67.0,7.0,125.0,83610.0,38600.0,14.0,386.0,216.60621761658032,1.8134715025906731,7.0,74.0
32547,67.0,7.0,126.0,83610.0,38600.0,14.0,386.0,216.60621761658032,1.8134715025906731,7.0,75.0
32548,67.0,7.0,127.0,49610.0,29700.0,14.0,297.0,167.03703703703704,1.6835016835016834,5.0,76.0
32549,67.0,7.0,128.0,34330.0,24400.0,14.0,244.0,140.69672131147541,1.639344262295082,4.0,77.0
32550,67.0,7.0,129.0,34330.0,26700.0,14.0,267.0,128.57677902621722,1.49812734082397,4.0,78.0
32551,67.0,7.0,130.0,34330.0,26700.0,14.0,267.0,128.57677902621722,1.49812734082397,4.0,79.0
32552,67.0,7.0,131.0,50050.0,25400.0,14.0,254.0,197.04724409448818,1.574803149606299,4.0,80.0
32553,67.0,7.0,132.0,49610.0,22000.0,14.0,220.0,225.5,2.272727272727273,5.0,81.0
32554,67.0,7.0,133.0,34330.0,20400.0,14.0,204.0,168.2843137254902,1.96078431372549,4.0,82.0
32555,67.0,7.0,134.0,34330.0,20400.0,14.0,204.0,168.2843137254902,1.96078431372549,4.0,83.0
32556,67.0,7.0,135.0,31360.0,18400.0,14.0,184.0,170.43478260869566,1.6304347826086956,3.0,84.0
32557,67.0,7.0,136.0,31360.0,18200.0,14.0,182.0,172.3076923076923,1.6483516483516485,3.0,85.0
32558,67.0,7.0,137.0,31360.0,17700.0,14.0,177.0,177.17514124293785,1.6949152542372878,3.0,86.0
32564,67.0,7.0,143.0,34330.0,12900.0,14.0,129.0,266.124031007752,3.1007751937984502,4.0,92.0
32622,67.0,8.0,102.0,182010.0,131200.0,14.0,1312.0,138.72713414634146,0.9146341463414632,12.0,51.0
32623,67.0,8.0,103.0,145660.0,125600.0,14.0,1256.0,115.97133757961784,0.8757961783439491,11.0,52.0
32632,67.0,8.0,112.0,87750.0,72100.0,14.0,721.0,121.70596393897364,1.1095700416088763,8.0,61.0
32633,67.0,8.0,113.0,87750.0,72100.0,14.0,721.0,121.70596393897364,1.1095700416088763,8.0,62.0
32634,67.0,8.0,114.0,87750.0,66400.0,14.0,664.0,132.15361445783128,1.2048192771084338,8.0,63.0
